YEAR,Weekday,Holiday,Day of Month,Month Num,Hour,Demand,Load,Min Tem,Max Tem,avr tem,min hum ,max hum,avr hum,rain,snow ,T precipitation,snow level,W D 03,W S 03,W D 09,W S 09,W D 15,W S 15,max W D ,max W S 
2,2,0,25,7,13,212.99,1,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,14,210.5,1,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,15,209.53,1,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,16,206.05,1,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,17,207.69,1,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,18,232.01,1,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,19,261.87,2,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,20,254.63,2,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,21,243.49,2,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,22,226.86,2,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,23,207.32,2,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,2,0,25,7,24,187.06,1,-0.4,23.2,11.4,8,45,26.5,0,0,0,0,0,0,160,3,210,3,190,11
2,3,0,26,7,1,172.26,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,2,163.93,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,3,160.69,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,4,160.05,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,5,159.17,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,6,162.05,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,7,165.14,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,8,179.76,0,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,9,203.26,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,10,218.79,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,11,224.31,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,12,222.92,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,13,214.47,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,14,209.85,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,15,210.65,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,16,210.6,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,17,210.77,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,18,234.32,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,19,261.51,2,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,20,253.36,2,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,21,242.52,2,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,22,226.34,2,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,23,205.74,2,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,3,0,26,7,24,186.94,1,-1.7,24.1,11.2,7,35,21,0,0,0,0,340,1,100,2,180,2,220,9
2,4,0,27,7,1,170.75,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,2,163.28,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,3,159.9,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,4,158.56,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,5,157.05,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,6,158.92,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,7,159.97,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,8,180.48,0,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,9,207.05,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,10,221.4,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,11,225.95,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,12,227.35,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,13,218.44,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,14,213.04,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,15,212.85,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,16,211.49,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,17,213.72,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,18,239.82,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,19,266.17,2,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,20,260.6,2,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,21,247.45,2,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,22,232.81,2,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,23,212.57,2,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,4,0,27,7,24,193.36,1,-0.7,23.9,11.6,12,39,25.5,0,0,0,0,310,1,160,4,250,5,180,11
2,5,0,28,7,1,170.79,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,2,162.18,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,3,158.29,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,4,157.1,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,5,156.69,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,6,157.94,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,7,161.61,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,8,177.4,0,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,9,202.96,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,10,213.34,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,11,217.3,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,12,217.02,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,13,208.43,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,14,205.08,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,15,204.36,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,16,203.47,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,17,205.91,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,18,234,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,19,256.03,2,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,20,249.08,2,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,21,236.67,2,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,22,222.06,2,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,23,205.88,2,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,5,0,28,7,24,189.52,1,1.9,23.7,12.8,12,49,30.5,0,0,0,0,350,2,220,5,240,5,250,10
2,6,0,29,7,1,171.74,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,2,163.13,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,3,159.11,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,4,157.33,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,5,157.12,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,6,158.61,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,7,158.03,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,8,173.1,0,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,9,195.77,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,10,209.83,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,11,215.84,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,12,217.87,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,13,209.92,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,14,203.25,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,15,200.23,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,16,201.37,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,17,202.03,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,18,225.15,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,19,249.52,2,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,20,242.02,2,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,21,233.02,2,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,22,218.81,2,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,23,203.84,2,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,6,0,29,7,24,187.77,1,-0.7,23.7,11.5,11,44,27.5,0,0,0,0,250,1,180,4,140,1,200,9
2,7,1,30,7,1,172.76,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,2,163,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,3,159.02,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,4,156.68,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,5,155.24,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,6,155.22,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,7,148.77,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,8,153.85,0,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,9,170.99,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,10,182.21,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,11,193.06,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,12,193.68,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,13,187.96,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,14,185.22,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,15,183.46,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,16,181.9,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,17,185.6,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,18,217.6,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,19,244.23,2,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,20,238.83,2,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,21,229.36,2,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,22,217.01,2,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,23,199.81,2,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,7,1,30,7,24,179.57,1,-1.1,23.6,11.25,8,40,24,0,0,0,0,320,1,140,2,230,2,110,5
2,1,0,1,8,1,165.55,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,2,157.54,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,3,154.72,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,4,154.71,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,5,154.58,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,6,151.95,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,7,150.26,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,8,167.07,0,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,9,190.17,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,10,203.34,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,11,208.09,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,12,207.89,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,13,200.05,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,14,198.43,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,15,199.88,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,16,196.81,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,17,198.24,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,18,226.78,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,19,252.02,2,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,20,243.11,2,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,21,234.65,2,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,22,221.05,2,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,23,201.95,2,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,1,0,1,8,24,181.61,1,-2,21.9,9.95,14,44,29,0,0,0,0,140,1,360,2,50,4,20,6
2,2,0,2,8,1,165.45,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,2,158.6,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,3,155.41,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,4,153.28,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,5,153.41,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,6,156.08,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,7,156.21,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,8,164.53,0,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,9,187.79,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,10,197.62,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,11,201.99,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,12,203.78,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,13,195.73,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,14,190.98,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,15,192.37,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,16,192.74,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,17,194.24,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,18,225.61,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,19,253.79,2,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,20,245.26,2,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,21,234.98,2,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,22,219.52,2,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,23,200.64,2,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,2,0,2,8,24,181.22,1,1,22.1,11.55,18,47,32.5,0,0,0,0,350,1,280,5,320,2,260,12
2,3,0,3,8,1,165.08,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,2,158.37,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,3,154.36,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,4,153.46,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,5,153.09,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,6,156.28,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,7,153.69,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,8,166.04,0,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,9,188.57,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,10,201.47,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,11,206.95,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,12,207.83,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,13,194.34,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,14,196.88,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,15,185.29,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,16,189.89,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,17,194.18,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,18,227.71,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,19,251.28,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,20,245.07,2,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,21,234.25,2,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,22,219.79,2,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,23,201.43,2,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,3,0,3,8,24,181.65,1,-2.3,22.5,10.1,9,53,31,0,0,0,0,350,2,270,3,260,6,220,11
2,4,0,4,8,0,166.81,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,2,158.68,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,3,154.42,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,4,152.56,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,5,152.01,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,6,155.17,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,7,155.01,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,8,167.91,0,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,9,189.79,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,10,202.32,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,11,208.67,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,12,207.58,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,13,200.11,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,14,197.63,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,15,200.29,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,16,200.17,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,17,198.13,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,18,229.3,1,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,19,252.29,2,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,20,246.43,2,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,21,236.66,2,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
2,4,0,4,8,22,221.1,2,-2.5,21.8,9.65,15,39,27,0,0,0,0,30,1,210,2,260,4,40,9
